,Adj Close,Close,High,Low,Open,Volume
2024-01-17 14:30:00,181.6999969482422,181.6999969482422,181.83999633789065,180.3000030517578,181.2700042724609,12537805
2024-01-17 15:30:00,181.80499267578125,181.80499267578125,182.06500244140625,181.3000030517578,181.68499755859372,5778219
2024-01-17 16:30:00,182.1199951171875,182.1199951171875,182.3300018310547,181.48800659179688,181.80999755859372,4248713
2024-01-17 17:30:00,182.1199951171875,182.1199951171875,182.53500366210935,181.8300018310547,182.1199951171875,3345645
2024-01-17 18:30:00,182.5355987548828,182.5355987548828,182.5500030517578,181.3699951171875,182.1150054931641,5569336
2024-01-17 19:30:00,182.20550537109372,182.20550537109372,182.6800994873047,182.0500946044922,182.5377960205078,4778525
2024-01-17 20:30:00,182.66000366210935,182.66000366210935,182.92999267578125,182.17999267578125,182.2050018310547,4353739
2024-01-18 14:30:00,187.4501037597656,187.4501037597656,187.6499938964844,185.8300018310547,186.08999633789065,19756876
2024-01-18 15:30:00,188.7700042724609,188.7700042724609,188.9600067138672,187.2700042724609,187.4600067138672,11697457
2024-01-18 16:30:00,187.92999267578125,187.92999267578125,188.77999877929688,187.67999267578125,188.76499938964844,8302899
2024-01-18 17:30:00,186.9250030517578,186.9250030517578,187.92999267578125,186.75010681152344,187.92999267578125,5973240
2024-01-18 18:30:00,188.92449951171875,188.92449951171875,188.9499969482422,186.9199981689453,186.92999267578125,6516026
2024-01-18 19:30:00,188.95989990234372,188.95989990234372,189.13999938964844,188.7050018310547,188.9250030517578,7066159
2024-01-18 20:30:00,188.72999572753903,188.72999572753903,188.9900054931641,188.50999450683597,188.9600067138672,6982801
2024-01-19 14:30:00,189.94009399414065,189.94009399414065,189.96499633789065,188.82000732421875,189.3300018310547,16382763
2024-01-19 15:30:00,189.91000366210935,189.91000366210935,190.16000366210935,189.5800018310547,189.94000244140625,7573154
2024-01-19 16:30:00,190.31500244140625,190.31500244140625,190.42999267578125,189.33009338378903,189.8999938964844,5987140
2024-01-19 17:30:00,190.93499755859372,190.93499755859372,190.9900054931641,190.27999877929688,190.32000732421875,7184895
2024-01-19 18:30:00,191.47000122070312,191.47000122070312,191.9499969482422,190.9250030517578,190.9344940185547,6850175
2024-01-19 19:30:00,191.43499755859372,191.43499755859372,191.7400054931641,191.1699981689453,191.47999572753903,6438261
2024-01-19 20:30:00,191.5800018310547,191.5800018310547,191.82000732421875,191.32000732421875,191.43429565429688,5716572
2024-01-22 14:30:00,194.75,194.75,194.9499969482422,192.42999267578125,192.42999267578125,14810964
2024-01-22 15:30:00,193.77999877929688,193.77999877929688,195.3300018310547,193.1499938964844,194.7700042724609,10776514
2024-01-22 16:30:00,193.66749572753903,193.66749572753903,193.85499572753903,193.02999877929688,193.7899932861328,5000034
2024-01-22 17:30:00,193.75729370117188,193.75729370117188,194.13999938964844,193.50999450683597,193.66319274902344,5093193
2024-01-22 18:30:00,194.3800048828125,194.3800048828125,194.5,193.7449951171875,193.75999450683597,4701837
2024-01-22 19:30:00,193.9001007080078,193.9001007080078,194.57000732421875,193.7050018310547,194.38999938964844,4425371
2024-01-22 20:30:00,193.8699951171875,193.8699951171875,193.9199981689453,193.4600067138672,193.8999938964844,4882197
2024-01-23 14:30:00,194.19500732421875,194.19500732421875,195.75,193.82989501953125,195.0200042724609,10604009
2024-01-23 15:30:00,194.32000732421875,194.32000732421875,194.57000732421875,194.0,194.1999969482422,5112775
2024-01-23 16:30:00,194.6649932861328,194.6649932861328,194.77999877929688,194.2001037597656,194.32000732421875,3643345
2024-01-23 17:30:00,195.05499267578125,195.05499267578125,195.2400054931641,194.4949951171875,194.6699981689453,3772811
2024-01-23 18:30:00,194.73399353027344,194.73399353027344,195.1499938964844,194.57000732421875,195.0500030517578,3816695
2024-01-23 19:30:00,194.8350067138672,194.8350067138672,195.19000244140625,194.57000732421875,194.6450042724609,4587060
2024-01-23 20:30:00,195.16000366210935,195.16000366210935,195.25,194.65989685058597,194.8350067138672,5178142
2024-01-24 14:30:00,196.0,196.0,196.3800048828125,194.66000366210935,195.4199981689453,11411670
2024-01-24 15:30:00,195.3999938964844,195.3999938964844,196.33999633789065,195.2700042724609,195.99009704589844,6599536
2024-01-24 16:30:00,195.75,195.75,195.8999938964844,195.34500122070312,195.41000366210935,6119557
2024-01-24 17:30:00,195.65499877929688,195.65499877929688,196.0800018310547,195.21499633789065,195.7527008056641,5360074
2024-01-24 18:30:00,194.80999755859372,194.80999755859372,195.66009521484372,194.69000244140625,195.66000366210935,4601531
2024-01-24 19:30:00,194.6566925048828,194.6566925048828,195.21820068359372,194.5500030517578,194.80999755859372,4745911
2024-01-24 20:30:00,194.50999450683597,194.50999450683597,195.1000061035156,194.33999633789065,194.65989685058597,4950346
2024-01-25 14:30:00,195.35499572753903,195.35499572753903,195.58999633789065,194.6300048828125,195.30499267578125,9104188
2024-01-25 15:30:00,195.83999633789065,195.83999633789065,195.8699951171875,195.13999938964844,195.3600006103516,6222253
2024-01-25 16:30:00,195.7400054931641,195.7400054931641,196.2675018310547,195.52999877929688,195.83999633789065,5865883
2024-01-25 17:30:00,194.7100067138672,194.7100067138672,195.9573974609375,194.1000061035156,195.75,7792813
2024-01-25 18:30:00,193.91110229492188,193.91110229492188,194.93499755859372,193.75169372558597,194.7050018310547,5786472
2024-01-25 19:30:00,193.8535003662109,193.8535003662109,194.1300048828125,193.1125030517578,193.9149932861328,5204479
2024-01-25 20:30:00,194.19000244140625,194.19000244140625,194.30999755859372,193.75999450683597,193.85499572753903,5031642
2024-01-26 14:30:00,194.68499755859372,194.68499755859372,194.75999450683597,193.75,194.2700042724609,8196843
2024-01-26 15:30:00,194.38999938964844,194.38999938964844,194.7449951171875,194.3600006103516,194.69000244140625,3865162
2024-01-26 16:30:00,193.72000122070312,193.72000122070312,194.4750061035156,193.6000061035156,194.3999938964844,3732100
2024-01-26 17:30:00,192.66000366210935,192.66000366210935,193.7100067138672,192.2700042724609,193.7001037597656,6154152
2024-01-26 18:30:00,192.47509765625,192.47509765625,192.72999572753903,192.2700042724609,192.66000366210935,3375089
2024-01-26 19:30:00,192.4250030517578,192.4250030517578,192.9750061035156,192.33999633789065,192.47999572753903,3467304
2024-01-26 20:30:00,192.3699951171875,192.3699951171875,192.58999633789065,191.94000244140625,192.4250030517578,6951830
2024-01-29 14:30:00,190.8699951171875,190.8699951171875,192.1779937744141,189.5800018310547,192.00999450683597,11790966
2024-01-29 15:30:00,190.69000244140625,190.69000244140625,191.1499938964844,190.40499877929688,190.8699951171875,4793101
2024-01-29 16:30:00,191.02999877929688,191.02999877929688,191.13890075683597,190.3999938964844,190.68499755859372,4112191
2024-01-29 17:30:00,191.25,191.25,191.2899932861328,190.77999877929688,191.03500366210935,2704473
2024-01-29 18:30:00,191.53500366210935,191.53500366210935,191.6199951171875,191.2100067138672,191.25999450683597,3065266
2024-01-29 19:30:00,191.93499755859372,191.93499755859372,192.1999969482422,191.27999877929688,191.5355987548828,5766967
2024-01-29 20:30:00,191.77999877929688,191.77999877929688,192.10499572753903,191.38999938964844,191.93499755859372,5062975
2024-01-30 14:30:00,189.9499969482422,189.9499969482422,191.8000030517578,189.4600067138672,190.94000244140625,10879513
2024-01-30 15:30:00,188.6531982421875,188.6531982421875,190.25,187.8650054931641,189.92999267578125,12493978
2024-01-30 16:30:00,188.41000366210935,188.41000366210935,188.94000244140625,188.22999572753903,188.65499877929688,4796471
2024-01-30 17:30:00,188.56399536132807,188.56399536132807,188.57000732421875,187.67999267578125,188.3999938964844,4738358
2024-01-30 18:30:00,187.84500122070312,187.84500122070312,188.639892578125,187.47000122070312,188.55999755859372,4840030
2024-01-30 19:30:00,188.07000732421875,188.07000732421875,188.27999877929688,187.7700042724609,187.84500122070312,4500321
2024-01-30 20:30:00,187.97999572753903,187.97999572753903,188.13999938964844,187.8000030517578,188.06500244140625,5122448
2024-01-31 14:30:00,185.01499938964844,185.01499938964844,187.09500122070312,184.7899932861328,187.0399932861328,12426052
2024-01-31 15:30:00,185.7198944091797,185.7198944091797,185.8699951171875,184.8999938964844,185.0200042724609,5060007
2024-01-31 16:30:00,186.08999633789065,186.08999633789065,186.1100006103516,185.4199981689453,185.72000122070312,3731068
2024-01-31 17:30:00,186.16000366210935,186.16000366210935,186.44000244140625,185.8332977294922,186.0800018310547,3297036
2024-01-31 18:30:00,185.6699981689453,185.6699981689453,186.52999877929688,185.25999450683597,186.1699981689453,4331208
2024-01-31 19:30:00,185.5200042724609,185.5200042724609,186.94000244140625,185.03500366210935,185.6699981689453,6707892
2024-01-31 20:30:00,184.3600006103516,184.3600006103516,185.5886993408203,184.3500061035156,185.5200042724609,6428646
2024-02-01 14:30:00,186.10499572753903,186.10499572753903,186.17999267578125,183.9600067138672,184.25,12493823
2024-02-01 15:30:00,185.3950042724609,185.3950042724609,186.30999755859372,185.2899932861328,186.1199951171875,5815982
2024-02-01 16:30:00,185.88999938964844,185.88999938964844,186.2949981689453,185.3600006103516,185.38999938964844,4622455
2024-02-01 17:30:00,185.72999572753903,185.72999572753903,186.44000244140625,185.57000732421875,185.88999938964844,4421852
2024-02-01 18:30:00,185.9750061035156,185.9750061035156,186.15499877929688,185.25999450683597,185.7400054931641,4416220
2024-02-01 19:30:00,186.66000366210935,186.66000366210935,186.8000030517578,185.881103515625,185.9799041748047,5947190
2024-02-01 20:30:00,186.88999938964844,186.88999938964844,186.9499969482422,186.3600006103516,186.6499938964844,6843756
2024-02-02 14:30:00,183.31500244140625,183.31500244140625,184.1699981689453,180.0500030517578,180.4499969482422,35096943
2024-02-02 15:30:00,187.0,187.0,187.3300018310547,183.16000366210935,183.3300018310547,15943080
2024-02-02 16:30:00,187.0209045410156,187.0209045410156,187.1000061035156,185.8300018310547,187.00999450683597,8987019
2024-02-02 17:30:00,186.03500366210935,186.03500366210935,187.1199951171875,184.85400390625,187.02999877929688,8500269
2024-02-02 18:30:00,186.0800018310547,186.0800018310547,186.2400054931641,185.58999633789065,186.0399932861328,5735681
2024-02-02 19:30:00,186.72999572753903,186.72999572753903,187.07000732421875,186.0800018310547,186.08999633789065,7311261
2024-02-02 20:30:00,185.83999633789065,185.83999633789065,186.88999938964844,185.8300018310547,186.7350006103516,7701037
2024-02-05 14:30:00,186.6999969482422,186.6999969482422,188.3600006103516,185.83999633789065,187.125,21074171
2024-02-05 15:30:00,187.25,187.25,187.75999450683597,186.1100006103516,186.6699981689453,7579937
2024-02-05 16:30:00,188.42999267578125,188.42999267578125,188.4900054931641,187.2301025390625,187.25,6730072
2024-02-05 17:30:00,188.54010009765625,188.54010009765625,189.25,188.4199981689453,188.42999267578125,7252942
2024-02-05 18:30:00,188.46499633789065,188.46499633789065,189.0200042724609,188.38499450683597,188.54010009765625,4527382
2024-02-05 19:30:00,188.3500061035156,188.3500061035156,188.83999633789065,188.02999877929688,188.48699951171875,6093208
2024-02-05 20:30:00,187.6699981689453,187.6699981689453,188.4199981689453,187.63999938964844,188.33999633789065,5767234
2024-02-06 14:30:00,187.92999267578125,187.92999267578125,188.6300048828125,186.76950073242188,186.8600006103516,11081527
2024-02-06 15:30:00,188.81500244140625,188.81500244140625,188.8600006103516,187.2700042724609,187.91000366210935,6268747
2024-02-06 16:30:00,188.83999633789065,188.83999633789065,189.13999938964844,188.41000366210935,188.82000732421875,4757028
2024-02-06 17:30:00,188.88999938964844,188.88999938964844,189.0,188.42999267578125,188.83999633789065,3663298
2024-02-06 18:30:00,188.4485015869141,188.4485015869141,188.94000244140625,188.3610992431641,188.8950042724609,2989009
2024-02-06 19:30:00,188.35499572753903,188.35499572753903,188.6383056640625,188.22999572753903,188.4499969482422,3103015
2024-02-06 20:30:00,189.2899932861328,189.2899932861328,189.30999755859372,188.1699981689453,188.3600006103516,4836714
2024-02-07 14:30:00,190.3710021972656,190.3710021972656,191.0500030517578,188.6100006103516,190.63999938964844,13070939
2024-02-07 15:30:00,189.0749969482422,189.0749969482422,190.3999938964844,188.80599975585935,190.3800048828125,6941625
2024-02-07 16:30:00,188.9949951171875,188.9949951171875,189.2700042724609,188.80999755859372,189.0749969482422,4142050
2024-02-07 17:30:00,189.1199951171875,189.1199951171875,189.1750030517578,188.6499938964844,189.0,4225096
2024-02-07 18:30:00,188.9734039306641,188.9734039306641,189.2949981689453,188.8600006103516,189.1300048828125,3634993
2024-02-07 19:30:00,189.1750030517578,189.1750030517578,189.41000366210935,188.88999938964844,188.97999572753903,4428203
2024-02-07 20:30:00,189.41000366210935,189.41000366210935,189.4199981689453,188.93499755859372,189.1750030517578,5356489
2024-02-08 14:30:00,187.79640197753903,187.79640197753903,189.53500366210935,187.7700042724609,189.38499450683597,9404735
2024-02-08 15:30:00,188.0050048828125,188.0050048828125,188.22000122070312,187.3500061035156,187.8000030517578,5999088
2024-02-08 16:30:00,188.6999969482422,188.6999969482422,188.7198944091797,187.93499755859372,187.9907073974609,3704042
2024-02-08 17:30:00,188.22999572753903,188.22999572753903,188.75,188.0,188.70899963378903,3684608
2024-02-08 18:30:00,188.0200042724609,188.0200042724609,188.3500061035156,187.9900054931641,188.22999572753903,2950677
2024-02-08 19:30:00,188.33999633789065,188.33999633789065,188.44500732421875,187.9900054931641,188.01499938964844,3130920
2024-02-08 20:30:00,188.33999633789065,188.33999633789065,188.4199981689453,188.07000732421875,188.35499572753903,4392367
2024-02-09 14:30:00,188.4900054931641,188.4900054931641,188.92999267578125,188.0,188.6499938964844,7269191
2024-02-09 15:30:00,189.58580017089844,189.58580017089844,189.8600006103516,188.3999938964844,188.4900054931641,7262095
2024-02-09 16:30:00,189.33999633789065,189.33999633789065,189.9900054931641,189.10009765625,189.58839416503903,5933174
2024-02-09 17:30:00,189.4700927734375,189.4700927734375,189.67999267578125,189.1499938964844,189.3350067138672,3946336
2024-02-09 18:30:00,188.8500061035156,188.8500061035156,189.52999877929688,188.6999969482422,189.47999572753903,3957939
2024-02-09 19:30:00,188.80999755859372,188.80999755859372,189.02999877929688,188.56500244140625,188.8406982421875,3908875
2024-02-09 20:30:00,188.82000732421875,188.82000732421875,188.91000366210935,188.57000732421875,188.80999755859372,4247081
2024-02-12 14:30:00,187.46859741210935,187.46859741210935,188.6699981689453,187.44000244140625,188.4149932861328,9188512
2024-02-12 15:30:00,187.9900054931641,187.9900054931641,188.05999755859372,187.38009643554688,187.47000122070312,5040878
2024-02-12 16:30:00,187.8650054931641,187.8650054931641,188.17999267578125,187.6999969482422,187.9900054931641,3034871
2024-02-12 17:30:00,187.9750061035156,187.9750061035156,188.3699951171875,187.86019897460935,187.8603057861328,3095209
2024-02-12 18:30:00,187.4499969482422,187.4499969482422,188.1096954345703,187.41000366210935,187.9750061035156,3735143
2024-02-12 19:30:00,187.1100006103516,187.1100006103516,187.5,186.7899932861328,187.44500732421875,3698293
2024-02-12 20:30:00,187.17999267578125,187.17999267578125,187.4499969482422,186.8800048828125,187.10890197753903,4927400
2024-02-13 14:30:00,185.4707946777344,185.4707946777344,186.2100067138672,184.17999267578125,185.7700042724609,13054284
2024-02-13 15:30:00,185.6100006103516,185.6100006103516,186.11990356445312,185.3600006103516,185.4799041748047,5752805
2024-02-13 16:30:00,185.4750061035156,185.4750061035156,185.7393951416016,185.2516021728516,185.59500122070312,3585593
2024-02-13 17:30:00,185.2949981689453,185.2949981689453,185.7700042724609,185.1100006103516,185.47999572753903,3022354
2024-02-13 18:30:00,184.28500366210935,184.28500366210935,185.3800048828125,184.19000244140625,185.2899932861328,4531260
2024-02-13 19:30:00,183.7299041748047,183.7299041748047,184.59500122070312,183.51280212402344,184.27999877929688,5652730
2024-02-13 20:30:00,185.02999877929688,185.02999877929688,185.1999969482422,183.69000244140625,183.7250061035156,7155981
2024-02-14 14:30:00,183.8000030517578,183.8000030517578,185.52999877929688,183.4199981689453,185.32000732421875,10773002
2024-02-14 15:30:00,183.4900054931641,183.4900054931641,183.9600067138672,182.80349731445312,183.80499267578125,7267868
2024-02-14 16:30:00,182.8000030517578,182.8000030517578,183.6000061035156,182.50999450683597,183.4900054931641,5070640
2024-02-14 17:30:00,182.57000732421875,182.57000732421875,182.92739868164065,182.44000244140625,182.8000030517578,4266603
2024-02-14 18:30:00,183.1499938964844,183.1499938964844,183.19000244140625,182.4900054931641,182.5800018310547,4242351
2024-02-14 19:30:00,183.5249938964844,183.5249938964844,183.55999755859372,182.80999755859372,183.16000366210935,4560865
2024-02-14 20:30:00,184.0200042724609,184.0200042724609,184.2700042724609,183.42449951171875,183.52999877929688,6170787
2024-02-15 14:30:00,181.8800048828125,181.8800048828125,184.0894012451172,181.3500061035156,183.5500030517578,15865879
2024-02-15 15:30:00,181.9900054931641,181.9900054931641,182.1199951171875,181.44000244140625,181.8999938964844,7072846
2024-02-15 16:30:00,182.0249938964844,182.0249938964844,182.24989318847656,181.55999755859372,182.0,4268275
2024-02-15 17:30:00,182.0500030517578,182.0500030517578,182.19500732421875,181.6649932861328,182.02999877929688,4337741
2024-02-15 18:30:00,181.97889709472656,181.97889709472656,182.4600067138672,181.8600006103516,182.0458984375,5128374
2024-02-15 19:30:00,182.38009643554688,182.38009643554688,182.6499938964844,181.7400054931641,181.97000122070312,5376205
2024-02-15 20:30:00,183.9499969482422,183.9499969482422,184.4900054931641,182.2100067138672,182.38690185546875,11866107
2024-02-16 14:30:00,182.5449981689453,182.5449981689453,184.8500061035156,181.8600006103516,183.75,14074668
2024-02-16 15:30:00,183.1499938964844,183.1499938964844,183.44729614257807,182.4199981689453,182.5500030517578,5935048
2024-02-16 16:30:00,182.94009399414065,182.94009399414065,183.2899932861328,182.72000122070312,183.15499877929688,3563098
2024-02-16 17:30:00,182.6499938964844,182.6499938964844,183.00999450683597,182.47999572753903,182.9499969482422,3133873
2024-02-16 18:30:00,183.14300537109372,183.14300537109372,183.17999267578125,182.4850006103516,182.6569976806641,3501742
2024-02-16 19:30:00,182.2559967041016,182.2559967041016,183.19749450683597,182.02999877929688,183.1488037109375,4414931
2024-02-16 20:30:00,182.2899932861328,182.2899932861328,182.30999755859372,181.6649932861328,182.25999450683597,5087964
2024-02-20 14:30:00,180.4600067138672,180.4600067138672,182.42999267578125,180.2449951171875,182.0,11558221
2024-02-20 15:30:00,181.125,181.125,181.1649932861328,180.0,180.4600067138672,6406312
2024-02-20 16:30:00,180.7449951171875,180.7449951171875,181.3699951171875,180.6000061035156,181.1300048828125,5338226
2024-02-20 17:30:00,180.50999450683597,180.50999450683597,180.9499969482422,180.44000244140625,180.7449951171875,3708310
2024-02-20 18:30:00,180.69000244140625,180.69000244140625,180.83999633789065,180.3999938964844,180.5050048828125,3193463
2024-02-20 19:30:00,181.38270568847656,181.38270568847656,181.4600067138672,180.47000122070312,180.69000244140625,3858975
2024-02-20 20:30:00,181.6100006103516,181.6100006103516,181.66000366210935,180.8600006103516,181.38999938964844,6301252
2024-02-21 14:30:00,182.55999755859372,182.55999755859372,182.8887939453125,181.55499267578125,181.6000061035156,9104336
2024-02-21 15:30:00,182.15499877929688,182.15499877929688,182.6499938964844,182.07000732421875,182.55999755859372,4359759
2024-02-21 16:30:00,181.38999938964844,181.38999938964844,182.3300018310547,181.3600006103516,182.1499938964844,3729837
2024-02-21 17:30:00,181.4199981689453,181.4199981689453,181.7250061035156,181.05999755859372,181.38999938964844,3311637
2024-02-21 18:30:00,180.9499969482422,180.9499969482422,181.5200042724609,180.66000366210935,181.42999267578125,3555971
2024-02-21 19:30:00,181.2050018310547,181.2050018310547,181.30499267578125,180.76499938964844,180.9499969482422,3885929
2024-02-21 20:30:00,182.3300018310547,182.3300018310547,182.38999938964844,181.2050018310547,181.2100067138672,4689099
2024-02-22 14:30:00,183.05499267578125,183.05499267578125,184.0399932861328,182.5240020751953,183.83999633789065,11857133
2024-02-22 15:30:00,183.03500366210935,183.03500366210935,183.2967987060547,182.4600067138672,183.05999755859372,4961137
2024-02-22 16:30:00,183.05999755859372,183.05999755859372,183.25999450683597,182.7400054931641,183.0399932861328,3670959
2024-02-22 17:30:00,184.0399932861328,184.0399932861328,184.1100006103516,183.0,183.07000732421875,4935398
2024-02-22 18:30:00,184.94000244140625,184.94000244140625,184.9499969482422,183.94000244140625,184.0500030517578,4540628
2024-02-22 19:30:00,184.55999755859372,184.55999755859372,184.9550018310547,184.38999938964844,184.94000244140625,5171492
2024-02-22 20:30:00,184.3699951171875,184.3699951171875,184.6199951171875,184.17999267578125,184.56739807128903,7964831
2024-02-23 14:30:00,183.3000030517578,183.3000030517578,185.0399932861328,183.2949981689453,185.00999450683597,8567439
2024-02-23 15:30:00,183.0590057373047,183.0590057373047,183.55599975585935,182.63999938964844,183.2949981689453,5717230
2024-02-23 16:30:00,182.55999755859372,182.55999755859372,183.1150054931641,182.39010620117188,183.05499267578125,4001601
2024-02-23 17:30:00,182.9550018310547,182.9550018310547,182.9600067138672,182.30999755859372,182.55499267578125,6905673
2024-02-23 18:30:00,182.47000122070312,182.47000122070312,182.97000122070312,182.4302978515625,182.9550018310547,2955884
2024-02-23 19:30:00,182.5850067138672,182.5850067138672,182.69500732421875,182.44000244140625,182.47999572753903,4028588
2024-02-23 20:30:00,182.50999450683597,182.50999450683597,182.82000732421875,182.22999572753903,182.58999633789065,5352894
2024-02-26 14:30:00,181.60220336914065,181.60220336914065,182.75999450683597,181.14840698242188,182.3999938964844,8939120
2024-02-26 15:30:00,180.94000244140625,180.94000244140625,181.8500061035156,180.7400054931641,181.6100006103516,5659166
2024-02-26 16:30:00,180.97000122070312,180.97000122070312,181.25999450683597,180.8350067138672,180.94000244140625,3653300
2024-02-26 17:30:00,180.9850006103516,180.9850006103516,181.3300018310547,180.6499938964844,180.9730987548828,3721259
2024-02-26 18:30:00,181.7120056152344,181.7120056152344,181.72999572753903,180.8500061035156,180.9900054931641,3813825
2024-02-26 19:30:00,181.3800048828125,181.3800048828125,181.77999877929688,181.25999450683597,181.7100067138672,3361670
2024-02-26 20:30:00,181.13999938964844,181.13999938964844,181.47000122070312,181.0749969482422,181.3800048828125,4001708
2024-02-27 14:30:00,181.1699981689453,181.1699981689453,181.6699981689453,180.3000030517578,181.25,8245225
2024-02-27 15:30:00,180.86279296875,180.86279296875,181.2700042724609,180.75999450683597,181.16009521484372,3681857
2024-02-27 16:30:00,180.69000244140625,180.69000244140625,181.01010131835935,180.5500030517578,180.8600006103516,2764462
2024-02-27 17:30:00,180.06539916992188,180.06539916992188,180.7899932861328,180.04010009765625,180.68499755859372,3614103
2024-02-27 18:30:00,182.6000061035156,182.6000061035156,182.6000061035156,179.55999755859375,180.07000732421875,10154303
2024-02-27 19:30:00,182.60499572753903,182.60499572753903,183.9225006103516,182.17999267578125,182.597900390625,12441282
2024-02-27 20:30:00,182.6300048828125,182.6300048828125,182.75,182.27999877929688,182.6000061035156,6563443
2024-02-28 14:30:00,181.16000366210935,181.16000366210935,183.1199951171875,181.1100006103516,182.50999450683597,11442944
2024-02-28 15:30:00,181.60150146484372,181.60150146484372,181.76499938964844,180.9600067138672,181.16000366210935,5720266
2024-02-28 16:30:00,180.7010040283203,180.7010040283203,181.6699981689453,180.6000061035156,181.6199951171875,6240997
2024-02-28 17:30:00,180.60220336914065,180.60220336914065,180.70469665527344,180.1300048828125,180.70469665527344,5735191
2024-02-28 18:30:00,180.61990356445312,180.61990356445312,180.92999267578125,180.5301055908203,180.6100006103516,3681788
2024-02-28 19:30:00,180.8350067138672,180.8350067138672,180.8600006103516,180.3500061035156,180.60499572753903,4490821
2024-02-28 20:30:00,181.4199981689453,181.4199981689453,181.47000122070312,180.8350067138672,180.8350067138672,5579634
2024-02-29 14:30:00,181.6199951171875,181.6199951171875,182.3600006103516,181.2899932861328,182.0,12685419
2024-02-29 15:30:00,180.42999267578125,180.42999267578125,181.7100067138672,180.4199981689453,181.62530517578125,7277897
2024-02-29 16:30:00,179.82000732421875,179.82000732421875,180.42999267578125,179.52999877929688,180.4250030517578,8149732
2024-02-29 17:30:00,180.3800048828125,180.3800048828125,180.8000030517578,179.64999389648438,179.82000732421875,7795890
2024-02-29 18:30:00,180.11000061035156,180.11000061035156,180.4900054931641,179.67999267578125,180.3800048828125,6547702
2024-02-29 19:30:00,180.5850067138672,180.5850067138672,180.6999969482422,179.86000061035156,180.1199951171875,6246756
2024-02-29 20:30:00,180.7700042724609,180.7700042724609,181.1100006103516,179.57000732421875,180.5850067138672,13220925
2024-03-01 14:30:00,178.30850219726562,178.30850219726562,180.43310546875,178.29600524902344,180.10000610351562,11740393
2024-03-01 15:30:00,178.22999572753906,178.22999572753906,178.47000122070312,177.6699981689453,178.30999755859375,18570130
2024-03-01 16:30:00,178.0399932861328,178.0399932861328,178.25,177.3800048828125,178.25,8174326
2024-03-01 17:30:00,178.70010375976562,178.70010375976562,178.8000030517578,177.9499969482422,178.04220581054688,6896281
2024-03-01 18:30:00,180.1999969482422,180.1999969482422,180.22000122070312,178.55999755859375,178.7050018310547,7669052
2024-03-01 19:30:00,179.67999267578125,179.67999267578125,180.2050018310547,179.5500030517578,180.1999969482422,6521136
2024-03-01 20:30:00,179.63999938964844,179.63999938964844,179.8000030517578,179.4149932861328,179.67999267578125,5971790
