Date,Adj Close,Close,High,Low,Open,Volume
2025-11-06 14:30:00,502.2099914550781,502.2099914550781,505.70001220703125,501.5400085449219,505.3599853515625,1643072
2025-11-06 14:45:00,499.20050048828125,499.20050048828125,502.760009765625,498.5,502.17999267578125,1237741
2025-11-06 15:00:00,500.2200012207031,500.2200012207031,501.25,498.6600036621094,499.1499938964844,863343
2025-11-06 15:15:00,501.2650146484375,501.2650146484375,501.94500732421875,499.8599853515625,500.2250061035156,571022
2025-11-06 15:30:00,497.3699951171875,497.3699951171875,501.44000244140625,497.2200927734375,501.3996887207031,862158
2025-11-06 15:45:00,496.2300109863281,496.2300109863281,498.4085998535156,495.80999755859375,497.4599914550781,882462
2025-11-06 16:00:00,497.3999938964844,497.3999938964844,497.6099853515625,496.0899963378906,496.2950134277344,556385
2025-11-06 16:15:00,498.1950988769531,498.1950988769531,498.34991455078125,496.45001220703125,497.3599853515625,485186
2025-11-06 16:30:00,497.56500244140625,497.56500244140625,498.25,497.0,498.20001220703125,443913
2025-11-06 16:45:00,497.94000244140625,497.94000244140625,498.54998779296875,496.8500061035156,497.55999755859375,362031
2025-11-06 17:00:00,497.92999267578125,497.92999267578125,498.5299987792969,496.9200134277344,497.95001220703125,316626
2025-11-06 17:15:00,497.6700134277344,497.6700134277344,498.25,497.1199951171875,497.8900146484375,321680
2025-11-06 17:30:00,497.6300048828125,497.6300048828125,497.92999267578125,497.260009765625,497.6964111328125,269134
2025-11-06 17:45:00,498.0299987792969,498.0299987792969,498.3500061035156,497.3399963378906,497.6199951171875,318346
2025-11-06 18:00:00,497.1199951171875,497.1199951171875,498.0299987792969,496.45001220703125,498.010009765625,335884
2025-11-06 18:15:00,497.6000061035156,497.6000061035156,497.79998779296875,496.510009765625,497.07000732421875,255363
2025-11-06 18:30:00,499.3699951171875,499.3699951171875,499.47918701171875,497.5799865722656,497.5799865722656,306622
2025-11-06 18:45:00,498.6199951171875,498.6199951171875,499.4700012207031,498.30999755859375,499.3800048828125,254601
2025-11-06 19:00:00,499.1000061035156,499.1000061035156,499.260009765625,498.1099853515625,498.6499938964844,297988
2025-11-06 19:15:00,499.7099914550781,499.7099914550781,500.0,498.8409118652344,499.125,250864
2025-11-06 19:30:00,500.2900085449219,500.2900085449219,500.55999755859375,499.3999938964844,499.69500732421875,422839
2025-11-06 19:45:00,500.1700134277344,500.1700134277344,500.67999267578125,499.87451171875,500.2900085449219,305186
2025-11-06 20:00:00,499.5,499.5,500.32000732421875,499.3599853515625,500.1700134277344,272152
2025-11-06 20:15:00,498.82000732421875,498.82000732421875,500.0,498.5950012207031,499.5509033203125,378141
2025-11-06 20:30:00,497.70001220703125,497.70001220703125,499.114990234375,497.57000732421875,498.80999755859375,671467
