Date,Close,High,Low,Open,Volume
1983-11-21,0.25990989804267883,0.262018749167422,0.2572739579528107,0.2572739579528107,5177899
1983-11-22,0.2578011751174927,0.2599099467561415,0.2578011751174927,0.2599099467561415,3884616
1983-11-23,0.25674670934677124,0.25832832762232877,0.2556923237901744,0.257801110879633,2143291
1983-11-25,0.25727379322052,0.2583281781671046,0.2567465608065885,0.2567465608065885,4475650
1983-11-28,0.2546379268169403,0.25780109932117545,0.2546379268169403,0.25727393053090997,5713325
1983-11-29,0.25042012333869934,0.2541105260980804,0.25042012333869934,0.2541105260980804,3039374
1983-11-30,0.24883872270584106,0.25147472697053574,0.24831155380543724,0.25042034124092544,5174722
1983-12-01,0.2514745593070984,0.25200179176105536,0.2493657892538396,0.2493657892538396,12648437
1983-12-02,0.25042012333869934,0.25147450815084027,0.24989295489700933,0.25147450815084027,2553202
1983-12-05,0.249365895986557,0.25094751414410205,0.249365895986557,0.2504202814644808,1987589
1983-12-06,0.24831140041351318,0.24989301797156888,0.24831140041351318,0.24936580146804518,3927514
1983-12-07,0.24725709855556488,0.24936588539813417,0.2456754804651776,0.248311483988718,8342789
1983-12-08,0.24725709855556488,0.248311483988718,0.24672986589833068,0.24725709855556488,8574754
1983-12-09,0.24567542970180511,0.24725704746538624,0.24514819715351183,0.24725704746538624,9132422
1983-12-12,0.24620270729064941,0.24672987606455277,0.2456754905879549,0.2456754905879549,4474061
1983-12-13,0.24831140041351318,0.24936580146804518,0.2456753977771832,0.24620261428070686,9666259
1983-12-14,0.24883872270584106,0.2520019597760098,0.24831155380543724,0.24831155380543724,6601464
1983-12-15,0.24725709855556488,0.24936588539813417,0.24672986589833068,0.24883865274089997,4914158
1983-12-16,0.24725709855556488,0.24883865274089997,0.2456754804651776,0.24725709855556488,4410509
1983-12-19,0.24725709855556488,0.2477842513314838,0.24672986589833068,0.24725709855556488,4968178
1983-12-20,0.24831140041351318,0.24831140041351318,0.2467297828554575,0.24725701533523886,3191899
1983-12-21,0.24883872270584106,0.24883872270584106,0.24672993527035286,0.24831155380543724,9906168
1983-12-22,0.24725709855556488,0.24936588539813417,0.24725709855556488,0.24883865274089997,10011029
1983-12-23,0.24778427183628082,0.24778427183628085,0.24567550079546832,0.24725711901673866,5112758
1983-12-27,0.24725709855556488,0.2477842513314838,0.24620269714614873,0.2477842513314838,3371434
1983-12-28,0.24989314377307892,0.24989314377307892,0.24725713980972858,0.24725713980972858,7093992
1983-12-29,0.249365895986557,0.24989311268991451,0.24883866330693577,0.24989311268991451,5942112
1983-12-30,0.24831140041351318,0.25094741902610085,0.24831140041351318,0.24936580146804518,3870317
1984-01-03,0.25727379322052,0.2578009617294288,0.2488385379090306,0.2488385379090306,3298349
1984-01-04,0.26992663741111755,0.2720355039198249,0.2599098250437249,0.2599098250437249,8595408
1984-01-05,0.26887229084968567,0.27467154643004676,0.26781788945849067,0.26992666028835516,5363789
1984-01-06,0.2625458836555481,0.26992667789919617,0.26201871487808204,0.2688723083917364,6042206
1984-01-09,0.2614913880825043,0.2630730055828795,0.2599097546058719,0.2625457731223259,4278638
1984-01-10,0.2614913880825043,0.2625457731223259,0.2599097546058719,0.2614913880825043,4354901
1984-01-11,0.2630729377269745,0.2651817232389438,0.2620185369828633,0.2620185369828633,5621174
1984-01-12,0.26360031962394714,0.264654704990086,0.2620186856578218,0.26307308700022264,3549379
1984-01-13,0.26781776547431946,0.26781776547431946,0.26360020979081256,0.26360020979081256,5357434
1984-01-16,0.27309006452560425,0.2757260533415936,0.26570923513100525,0.26781802298854257,4486771
1984-01-17,0.2741442918777466,0.2741442918777466,0.27150827248049575,0.27308992246187613,3492182
1984-01-18,0.27783462405204773,0.2783618405443977,0.2741442044631419,0.2741442044631419,5911925
1984-01-19,0.2746714949607849,0.2783618831621822,0.2746714949607849,0.2778346665891142,3991066
1984-01-20,0.2746714949607849,0.2751986476288137,0.27256262866851316,0.2746714949607849,3282461
1984-01-23,0.2741442918777466,0.275198693246142,0.27308992246187613,0.2746715404907316,2343480
1984-01-24,0.27309006452560425,0.27625323832377485,0.27309006452560425,0.2741444344899668,2843952
1984-01-25,0.26887229084968567,0.2736170811338006,0.26834510613035095,0.2730899283669914,2105160
1984-01-26,0.26360031962394714,0.2678178770647644,0.26307308700022264,0.2678178770647644,4065739
1984-01-27,0.2630729377269745,0.2646545548193942,0.2604369198904436,0.263600170051536,5795942
1984-01-30,0.2672906219959259,0.268345007021438,0.2625457695591948,0.26307300201259304,6531557
1984-01-31,0.2651820778846741,0.2683453003236495,0.2651820778846741,0.2672909141456902,2910682
1984-02-01,0.26360031962394714,0.26676349169862557,0.26360031962394714,0.2651818737087623,2521426
1984-02-02,0.26201876997947693,0.26412755736665666,0.26201876997947693,0.2636004044545965,5649773
1984-02-03,0.2625458836555481,0.2636003490205908,0.2614914981718245,0.26201871487808204,4299293
1984-02-06,0.25990989804267883,0.26254591801387656,0.25990989804267883,0.26254591801387656,3624053
1984-02-07,0.25885552167892456,0.2636003929445655,0.2567467343838244,0.2599099073383414,4292938
1984-02-08,0.2578011751174927,0.26043717960647594,0.25727400617223384,0.25885556093681705,2653296
1984-02-09,0.25305643677711487,0.2567468440787304,0.25305643677711487,0.2567468440787304,3528725
