Date,Close,High,Low,Open,Volume
1984-06-01,1.352068305015564,1.3640334425872187,1.352068305015564,1.352068305015564,7340000
1984-06-04,1.352068305015564,1.3640334425872187,1.352068305015564,1.352068305015564,4067000
1984-06-05,1.3401026725769043,1.3520679208580186,1.3401026725769043,1.3520679208580186,2089000
1984-06-06,1.4118943214416504,1.4358247104608453,1.4118943214416504,1.4118943214416504,1894000
1984-06-07,1.5674418210983276,1.5794069570256628,1.5674418210983276,1.5674418210983276,2078000
1984-06-08,1.6631637811660767,1.687094287227605,1.6631637811660767,1.6631637811660767,2227000
1984-06-11,1.5554765462875366,1.5794069318701442,1.5554765462875366,1.5794069318701442,1219000
1984-06-12,1.5435112714767456,1.5554765211290618,1.5435112714767456,1.5554765211290618,670000
1984-06-13,1.6153026819229126,1.6272679326178285,1.6153026819229126,1.6153026819229126,1339000
1984-06-14,1.5674418210983276,1.5913722070620793,1.5674418210983276,1.5913722070620793,680000
1984-06-15,1.6153026819229126,1.6272679326178285,1.6153026819229126,1.6153026819229126,704000
1984-06-18,1.6631637811660767,1.6751290341968408,1.6631637811660767,1.6631637811660767,480000
1984-06-19,1.7828149795532227,1.7947802267082322,1.7828149795532227,1.7828149795532227,1581000
1984-06-20,1.9742578268051147,1.9862230713990605,1.9742578268051147,1.9742578268051147,2273000
1984-06-21,1.9503282308578491,1.9742587310057906,1.9503282308578491,1.9742587310057906,2039000
1984-06-22,2.1657023429870605,2.17766759469337,2.1657023429870605,2.1657023429870605,1199000
1984-06-25,2.1417717933654785,2.1537370448136364,2.1417717933654785,2.1537370448136364,1579000
1984-06-26,2.2015976905822754,2.213562941314095,2.2015976905822754,2.2015976905822754,1040000
1984-06-27,2.1417717933654785,2.1537370448136364,2.1417717933654785,2.1537370448136364,1046000
1984-06-28,2.2494587898254395,2.2614240422835103,2.2494587898254395,2.2494587898254395,563000
1984-06-29,2.4289357662200928,2.452866260044352,2.4289357662200928,2.4289357662200928,1019000
1984-07-02,2.369110107421875,2.3930406047566963,2.369110107421875,2.3930406047566963,940000
1984-07-03,2.41697096824646,2.4409012360379543,2.41697096824646,2.41697096824646,339000
